dog_id,age,weight,sex,kind,color,neuter,thumnail,profile,careAddr,careNum,special,find_place,find_date,end_date
N447510202000186,2019(년생),20(Kg),M,벨지안 셰퍼드 독,검정,N,http://www.animal.go.kr/files/shelter/2020/07/202009251709738[1]_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009251709738[1].jpg,경상북도 영천시 천문로 622-13 (오미동/ 영천시농업기술센터) ,054-339-7175,사람에게 친근  활발  셰퍼드 믹스추정,화북면 오동리,20200925,20201005
N447502202001633,2020(년생),4.3(Kg),F,믹스견,황백,N,http://www.animal.go.kr/files/shelter/2020/07/202009251709350_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009251709350.jpg,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,054-262-8295,경계 흰양말신은듯 발부분 흰털 포인트,경상북도 포항시 남구 오천읍 정몽주로 731-1,20200925,20201005
N447502202001627,2020(년생),4(Kg),F,믹스견,아이보리,N,http://www.animal.go.kr/files/shelter/2020/07/202009251609202_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009251609202.jpg,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,054-262-8295,6마리함께구조 경계 5개월 추정 귀끝색이 좀더 진함 진한 쌍커풀,경상북도 포항시 남구 동해면 정동길609번길 17-30,20200925,20201005
N447502202001626,2019(년생),6(Kg),F,믹스견,황,N,http://www.animal.go.kr/files/shelter/2020/07/202009251609384_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009251609384.jpg,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,054-262-8295,6마리함께구조 경계 만질수없음 전체적으로 황색털 이마부분 주름처럼 있음,경상북도 포항시 남구 동해면 정동길609번길 17-30,20200925,20201005
N447502202001625,2018(년생),5(Kg),F,믹스견,황백,N,http://www.animal.go.kr/files/shelter/2020/07/202009251609463_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009251609463.jpg,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,054-262-8295,6마리함께구조 경계 얼굴은전체적으로 황색이고 몸은 백색에 황색점박이,경상북도 포항시 남구 동해면 정동길609번길 17-30,20200925,20201005
N446496202000225,2020(년생),3(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/09/202009251809210_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202009251809210.jpg,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1 ,061-320-1938,믹스견 흰색 수 0 3세 3kg추정,함평군 학교면 함평어린이집 앞,20200925,20201012
N446493202000119,2019(년생),10(Kg),M,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009251309326_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009251309326.jpeg,전라남도 해남군 해남읍 해리 355-4,061-533-1141,사람을 잘 따름,옥천면 만의총,20200925,20201005
N446493202000118,2019(년생),10(Kg),F,믹스견,검정,U,http://www.animal.go.kr/files/shelter/2020/07/202009251309319_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009251309319.jpeg,전라남도 해남군 해남읍 해리 355-4,061-533-1141,사람을 잘 따름,옥천면 만의총,20200925,20201005
N446484202000355,2020(년생),2.4(Kg),M,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009251709478_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009251709478.jpg,전라남도 광양시 봉강면 인덕로 1169-20 (봉강면) 지곡리 864-24,061-797-3386,믹스 갈색 수컷 2개월추정,골약동 용장길 주변,20200925,20201005
N446484202000354,2020(년생),2.3(Kg),F,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009251709175_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009251709175.jpg,전라남도 광양시 봉강면 인덕로 1169-20 (봉강면) 지곡리 864-24,061-797-3386,믹스 갈색 암컷 2개월추정,골약동 용장길 주변,20200925,20201005
N446484202000353,2020(년생),2.2(Kg),F,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009251709202_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009251709202.jpg,전라남도 광양시 봉강면 인덕로 1169-20 (봉강면) 지곡리 864-24,061-797-3386,믹스 갈색 암컷 2개월추정,골약동 용장길 주변,20200925,20201005
N446484202000352,2020(년생),2.3(Kg),M,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/20200925170910_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200925170910.jpg,전라남도 광양시 봉강면 인덕로 1169-20 (봉강면) 지곡리 864-24,061-797-3386,믹스 갈색 수컷 2개월추정,골약동 용장길 주변,20200925,20201005
N446481202000766,2013(년생),4.2(Kg),F,말티즈,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/20200925180975_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200925180975.jpeg,전라남도 여수시 주동1길 32 (주삼동/ 여수시농업기술센터) 여수시 유기동물보호소,061-659-4429,치석많이낌 배쪽에 물혹같은게 있음 온순함,죽림 주택단지 인근,20200925,20201005
N446481202000765,2020(년생),5.8(Kg),F,믹스견,검회색,N,http://www.animal.go.kr/files/shelter/2020/07/20200925180909_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200925180909.jpeg,전라남도 여수시 주동1길 32 (주삼동/ 여수시농업기술센터) 여수시 유기동물보호소,061-659-4429,5개월령,충무동 동사무소 인근,20200925,20201005
N445478202000277,2017(년생),4(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009251509675_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009251509675.jpg,전라북도 고창군 고창읍 성산8길 39-10 (고창읍/ 더나은동물병원) ,063-562-9154,목줄없이 배회,전북 고창군 성송면 고창남중학교 운동장,20200925,20201005
N445471202000332,2019(년생),7(Kg),M,믹스견,베이지색,N,http://www.animal.go.kr/files/shelter/2020/07/202009251309132_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009251309132.jpg,전라북도 김제시 용지면 금백로 571-39 (용지면) 전북말산업복합센터,063-547-3549,경계심이 많음,김제시농업기술센터,20200925,20201005
N445464202002357,2019(년생),20(Kg),M,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/09/20200925220983_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/20200925220983.jpg,전라북도 전주시 덕진구 인후동1가 806-6,063-244-0090,녹색목줄 착용,아중대우2차아파트,20200925,20201005
N445464202002356,2019(년생),18(Kg),F,믹스견,흰색검정,N,http://www.animal.go.kr/files/shelter/2020/09/202009252209757_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202009252209757.jpg,전라북도 전주시 덕진구 인후동1가 806-6,063-244-0090,빨강색목줄 착용,아중대우2차아파트,20200925,20201005
N444462202000383,2018(년생),28(Kg),F,골든 리트리버,황색,N,http://www.animal.go.kr/files/shelter/2020/07/202009251109466_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009251109466.jpg,충청남도 태안군 태안읍 남문리 504-6,041-672-0346,순함,남면 곰섬캠핑장,20200925,20201012
N444462202000382,2018(년생),4.2(Kg),M,믹스견,황색,N,http://www.animal.go.kr/files/shelter/2020/07/202009251109490_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009251109490.jpg,충청남도 태안군 태안읍 남문리 504-6,041-672-0346,순함,새빛마을아파트,20200925,20201012
N444462202000381,2017(년생),3.6(Kg),M,푸들,흑색,N,http://www.animal.go.kr/files/shelter/2020/07/20200925110927[1]_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200925110927[1].jpg,충청남도 태안군 태안읍 남문리 504-6,041-672-0346,순함,근흥면 바다짬뽕앞,20200925,20201012
N444462202000380,2018(년생),18.5(Kg),F,믹스견,백색,N,http://www.animal.go.kr/files/shelter/2020/07/202009251109866_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009251109866.jpg,충청남도 태안군 태안읍 남문리 504-6,041-672-0346,순함,태안여고 운동장,20200925,20201012
N444462202000379,2020(년생),3.8(Kg),F,믹스견,황색,N,http://www.animal.go.kr/files/shelter/2020/07/202009251109398_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009251109398.jpg,충청남도 태안군 태안읍 남문리 504-6,041-672-0346,싸나움,꽃지해수욕장,20200925,20201012
N444461202000529,2020(년생),4(Kg),F,포메라니안,흰갈,U,http://www.animal.go.kr/files/shelter/2020/09/20200925100916_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/20200925100916.jpg,충청남도 예산군 예산읍 예산로 251 (예산읍) 흙동물병원,010-5453-8043,이상없음,향천리 삽티길 40,20200925,20201005
N444461202000528,2019(년생),4(Kg),F,포메라니안,흰갈,U,http://www.animal.go.kr/files/shelter/2020/09/202009251009629_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202009251009629.jpg,충청남도 예산군 예산읍 예산로 251 (예산읍) 흙동물병원,010-5453-8043,이상없음,향천리 삽티길 40,20200925,20201005
N444461202000527,2020(년생),2(Kg),F,말티즈,흰색,U,http://www.animal.go.kr/files/shelter/2020/09/20200925100940_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/20200925100940.jpg,충청남도 예산군 예산읍 예산로 251 (예산읍) 흙동물병원,010-5453-8043,이상없음,덕산면 원효봉길 3,20200925,20201005
N444461202000526,2019(년생),2(Kg),F,말티즈,흰색,U,http://www.animal.go.kr/files/shelter/2020/09/202009251009849_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202009251009849.jpg,충청남도 예산군 예산읍 예산로 251 (예산읍) 흙동물병원,010-5453-8043,이상없음,아리랑로 43- 석탑아파트,20200925,20201005
N444461202000525,2020(년생),2(Kg),F,믹스견,흰갈,U,http://www.animal.go.kr/files/shelter/2020/09/20200925100948_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/20200925100948.jpg,충청남도 예산군 예산읍 예산로 251 (예산읍) 흙동물병원,010-5453-8043,이상없음,대술 가마고개로 100-4,20200925,20201005
N444461202000524,2020(년생),2(Kg),F,말티즈,흰갈,U,http://www.animal.go.kr/files/shelter/2020/09/20200925100913_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/20200925100913.jpg,충청남도 예산군 예산읍 예산로 251 (예산읍) 흙동물병원,010-5453-8043,치킨박스속에 치킨과 버려짐,32번 국도 도로변,20200925,20201005
N444461202000523,2019(년생),6(Kg),Q,믹스견,흰검,U,http://www.animal.go.kr/files/shelter/2020/09/202009251009508_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202009251009508.jpg,충청남도 예산군 예산읍 예산로 251 (예산읍) 흙동물병원,010-5453-8043,이상없음,삽교읍 송산리 296,20200925,20201005
N444453202000691,2018(년생),4.58(Kg),M,믹스견,흰바탕에 검갈색,N,http://www.animal.go.kr/files/shelter/2020/09/202009251109171_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202009251109171.jpg,충청남도 서산시 안견로 312 (읍내동/ 서원빌딩) 1층,041-666-2747,영양상태 기립불능   기력소실   예후불량,금학소 길이길,20200925,20201005
N444453202000690,2016(년생),5.74(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/09/202009251109636[1]_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202009251109636[1].jpg,충청남도 서산시 안견로 312 (읍내동/ 서원빌딩) 1층,041-666-2747, ,서산시 읍내동 양유정공원,20200925,20201005
N444450202000795,2020(년생),3(Kg),M,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009251909619_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009251909619.png,충청남도 공주시 감영길 7 (반죽동) ,041-853-7575,성품이 좋으나 소심함(스파니엘 혼혈),신관동 신금1길 44-13 광고맨,20200925,20201005
N443446202000239,2020(년생),2(Kg),M,믹스견,흰색  눈주위 검정 및 갈색,N,http://www.animal.go.kr/files/shelter/2020/09/202009251109305_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202009251109305.jpg,충청북도 증평군 도안면 입장길 239 (도안면) ,010-3169-1151,어리고 온순하며 건강함 ,칠성면 사은리 (산막이옛길 도로변),20200925,20201012
N443446202000233,2018(년생),7(Kg),M,믹스견,검정,N,http://www.animal.go.kr/files/shelter/2020/07/202009250909910_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009250909910.jpg,충청북도 증평군 도안면 입장길 239 (도안면) ,010-3169-1151,경계심이 많고 사나움 ,칠성면 율원리- 한국콘크리트산업,20200925,20201012
N443446202000232,2019(년생),15(Kg),F,믹스견,브린들,N,http://www.animal.go.kr/files/shelter/2020/07/20200925090961_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200925090961.jpg,충청북도 증평군 도안면 입장길 239 (도안면) ,010-3169-1151,건강상태 양호  경계심이 많음 ,사리면 화산재로2길 44-47,20200925,20201012
N443443202000314,2018(년생),6(Kg),F,믹스견,갈색 흰색,N,http://www.animal.go.kr/files/shelter/2020/09/202009251609583_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202009251609583.jpg,충청북도 옥천군 옥천읍 삼금로 53 (옥천읍/ 동물병원) 옥천동물병원,010-8843-8844,[관리번호 307] 성격이 순함,옥천읍 서대구일로 277,20200925,20201005
N443443202000313,2018(년생),20(Kg),F,시베리안 허스키,검정 흰색,N,http://www.animal.go.kr/files/shelter/2020/09/202009251609445_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202009251609445.jpg,충청북도 옥천군 옥천읍 삼금로 53 (옥천읍/ 동물병원) 옥천동물병원,010-8843-8844,[관리번호 306] 성격이 순하며 현재 발정중,옥천읍 마장로 47,20200925,20201005
N443440202000295,2020(년생),7.5(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/09/202009251409277_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202009251409277.jpg,충청북도 제천시 금성면 적성로8길 51 (금성면) ,043-647-0059,8개월 추정 온순함,봉양읍 명암로492,20200925,20201005
N443439202000530,2017(년생),10(Kg),M,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009251809287_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009251809287.jpg,충청북도 충주시 중앙탑면 일곱실길 70 (중앙탑면) ,043-851-3168,겁있고 순함 사상충양성,충청북도 충주시 모시래길 54-22 (단월동),20200925,20201004
N443439202000529,2017(년생),6(Kg),F,믹스견,흰갈,U,http://www.animal.go.kr/files/shelter/2020/07/202009251209857_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009251209857.jpg,충청북도 충주시 중앙탑면 일곱실길 70 (중앙탑면) ,043-851-3168,겁이많아입질있음 사상충양성,하리길6-7(살미면),20200925,20201004
N442433202000157,2018(년생),3(Kg),M,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/09/202009251109711_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202009251109711.jpeg,강원도 인제군 인제읍 비봉로44번길 105 ,033-460-2473,없음,북면 한계1길 10-43,20200925,20201005
N442433202000156,2016(년생),5(Kg),M,믹스견,흰색 갈색,U,http://www.animal.go.kr/files/shelter/2020/09/202009251109452_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202009251109452.jpeg,강원도 인제군 인제읍 비봉로44번길 105 ,033-460-2473,없음,원통9리,20200925,20201005
N442433202000155,2017(년생),5(Kg),F,믹스견,흰색  갈색,U,http://www.animal.go.kr/files/shelter/2020/09/202009251109637_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202009251109637.jpeg,강원도 인제군 인제읍 비봉로44번길 105 ,033-460-2473,없음,원통9리,20200925,20201005
N442430202000122,2020(년생),2(Kg),F,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009251709403_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009251709403.jpg,강원도 철원군 동송읍 장흥로 311 (동송읍/ 철원군농업기술센타) 농업기술센터,033-450-5394,동송읍 관우리 하우스 근처에서 구조 ,철원군 동송읍 관우리 1291-1,20200925,20201005
N442430202000121,2020(년생),2(Kg),F,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009251709925_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009251709925.jpg,강원도 철원군 동송읍 장흥로 311 (동송읍/ 철원군농업기술센타) 농업기술센터,033-450-5394,동송읍 관우리 하우스 근처에서 구조 ,철원군 동송읍 관우리 1291-1,20200925,20201005
N442430202000120,2020(년생),2(Kg),F,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009251709416_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009251709416.jpg,강원도 철원군 동송읍 장흥로 311 (동송읍/ 철원군농업기술센타) 농업기술센터,033-450-5394,동송읍 관우리 하우스 근처에서 구조 ,철원군 동송읍 관우리 1291-1,20200925,20201005
